time_s,Alt,C_Data_SMavail,C_Data_s_C_Nc,C_Data_s_C_Wc,C_Data_s_C_PR,C_Data_s_C_Eff,C_Data_Wcin,C_Data_Nc,C_Data_PR,C_Data_NcMap,C_Data_WcMap,C_Data_PRMap,C_Data_EffMap,C_Data_SurgePR,C_Data_Wbleeds,C_Data_Pwrb4bleed,C_Data_PwrBld,C_Data_Pwrout,C_Data_SMMap,C_Data_SPRMap,C_Data_Test,C_Data_Nmech,C_Data_BlkNm_1,C_Data_BlkNm_2,C_Data_BlkNm_3,C_Data_BlkNm_4,C_Data_BlkNm_5,C_Data_BlkNm_6,C_Data_BlkNm_7,C_Data_BlkNm_8,C_Data_BlkNm_9,C_Data_BlkNm_10,C_Data_BlkNm_11,C_Data_BlkNm_12,C_Data_BlkNm_13,C_Data_BlkNm_14,C_Data_BlkNm_15,C_Data_BlkNm_16,C_Data_BlkNm_17,C_Data_BlkNm_18,C_Data_BlkNm_19,C_Data_BlkNm_20,C_Data_BlkNm_21,C_Data_BlkNm_22,C_Data_BlkNm_23,C_Data_BlkNm_24,C_Data_BlkNm_25,C_Data_BlkNm_26,C_Data_BlkNm_27,C_Data_BlkNm_28,C_Data_BlkNm_29,C_Data_BlkNm_30,C_Data_BlkNm_31,C_Data_BlkNm_32,C_Data_BlkNm_33,C_Data_BlkNm_34,C_Data_BlkNm_35,C_Data_BlkNm_36,C_Data_BlkNm_37,C_Data_BlkNm_38,C_Data_BlkNm_39,C_Data_BlkNm_40,C_Data_BlkNm_41,C_Data_BlkNm_42,C_Data_BlkNm_43,C_Data_BlkNm_44,C_Data_BlkNm_45,C_Data_BlkNm_46,C_Data_BlkNm_47,C_Data_BlkNm_48,C_Data_BlkNm_49,C_Data_BlkNm_50,C_Data_BlkNm_51,C_Data_BlkNm_52,C_Data_BlkNm_53,C_Data_BlkNm_54,C_Data_BlkNm_55,C_Data_BlkNm_56,C_Data_BlkNm_57,C_Data_BlkNm_58,C_Data_BlkNm_59,C_Data_BlkNm_60,C_Data_BlkNm_61,C_Data_BlkNm_62,C_Data_BlkNm_63,C_Data_BlkNm_64,C_Data_BlkNm_65,C_Data_BlkNm_66,C_Data_BlkNm_67,C_Data_BlkNm_68,C_Data_BlkNm_69,C_Data_BlkNm_70,C_Data_BlkNm_71,C_Data_BlkNm_72,C_Data_BlkNm_73,C_Data_BlkNm_74,C_Data_BlkNm_75,C_Data_BlkNm_76,C_Data_BlkNm_77,C_Data_BlkNm_78,C_Data_BlkNm_79,C_Data_BlkNm_80,C_Data_BlkNm_81,C_Data_BlkNm_82,C_Data_BlkNm_83,C_Data_BlkNm_84,C_Data_BlkNm_85,C_Data_BlkNm_86,C_Data_BlkNm_87,C_Data_BlkNm_88,C_Data_BlkNm_89,C_Data_BlkNm_90,C_Data_BlkNm_91,C_Data_BlkNm_92,C_Data_BlkNm_93,C_Data_BlkNm_94,C_Data_BlkNm_95,C_Data_WHPMod,C_Data_PRHPMod,C_Data_EffHPMod,FlowErrors_1,FlowErrors_2,FlowErrors_3,Fnet,Iterations,N_request,N_sensed,Nmech,SFC,T_Data_s_T_Nc,T_Data_s_T_Wc,T_Data_s_T_PR,T_Data_s_T_Eff,T_Data_Wcin,T_Data_Wcs1in,T_Data_Nc,T_Data_NcMap,T_Data_WcMap,T_Data_PRMap,T_Data_EffMap,T_Data_Pwrout,T_Data_Test,T_Data_Nmech,T_Data_BlkNm_1,T_Data_BlkNm_2,T_Data_BlkNm_3,T_Data_BlkNm_4,T_Data_BlkNm_5,T_Data_BlkNm_6,T_Data_BlkNm_7,T_Data_BlkNm_8,T_Data_BlkNm_9,T_Data_BlkNm_10,T_Data_BlkNm_11,T_Data_BlkNm_12,T_Data_BlkNm_13,T_Data_BlkNm_14,T_Data_BlkNm_15,T_Data_BlkNm_16,T_Data_BlkNm_17,T_Data_BlkNm_18,T_Data_BlkNm_19,T_Data_BlkNm_20,T_Data_BlkNm_21,T_Data_BlkNm_22,T_Data_BlkNm_23,T_Data_BlkNm_24,T_Data_BlkNm_25,T_Data_BlkNm_26,T_Data_BlkNm_27,T_Data_BlkNm_28,T_Data_BlkNm_29,T_Data_BlkNm_30,T_Data_BlkNm_31,T_Data_BlkNm_32,T_Data_BlkNm_33,T_Data_BlkNm_34,T_Data_BlkNm_35,T_Data_BlkNm_36,T_Data_BlkNm_37,T_Data_BlkNm_38,T_Data_BlkNm_39,T_Data_BlkNm_40,T_Data_BlkNm_41,T_Data_BlkNm_42,T_Data_BlkNm_43,T_Data_BlkNm_44,T_Data_BlkNm_45,T_Data_BlkNm_46,T_Data_BlkNm_47,T_Data_BlkNm_48,T_Data_BlkNm_49,T_Data_BlkNm_50,T_Data_BlkNm_51,T_Data_BlkNm_52,T_Data_BlkNm_53,T_Data_BlkNm_54,T_Data_BlkNm_55,T_Data_BlkNm_56,T_Data_BlkNm_57,T_Data_BlkNm_58,T_Data_BlkNm_59,T_Data_BlkNm_60,T_Data_BlkNm_61,T_Data_BlkNm_62,T_Data_BlkNm_63,T_Data_BlkNm_64,T_Data_BlkNm_65,T_Data_BlkNm_66,T_Data_BlkNm_67,T_Data_BlkNm_68,T_Data_BlkNm_69,T_Data_BlkNm_70,T_Data_BlkNm_71,T_Data_BlkNm_72,T_Data_BlkNm_73,T_Data_BlkNm_74,T_Data_BlkNm_75,T_Data_BlkNm_76,T_Data_BlkNm_77,T_Data_BlkNm_78,T_Data_BlkNm_79,T_Data_BlkNm_80,T_Data_BlkNm_81,T_Data_BlkNm_82,T_Data_BlkNm_83,T_Data_BlkNm_84,T_Data_BlkNm_85,T_Data_BlkNm_86,T_Data_BlkNm_87,T_Data_BlkNm_88,T_Data_BlkNm_89,T_Data_BlkNm_90,T_Data_BlkNm_91,T_Data_BlkNm_92,T_Data_WHPMod,T_Data_EffHPMod,Wf,s0_W,s0_ht,s0_Tt,s0_Pt,s0_FAR,s2_W,s2_ht,s2_Tt,s2_Pt,s2_FAR,s3_W,s3_ht,s3_Tt,s3_Pt,s3_FAR,s4_W,s4_ht,s4_Tt,s4_Pt,s4_FAR,s5_W,s5_ht,s5_Tt,s5_Pt,s5_FAR,s7_W,s7_ht,s7_Tt,s7_Pt,s7_FAR
10.5,0,34.4485612161995,10000,0.495342,0.86364,0.997653,61.8361934085079,8998.34450803643,10.0230269128968,0.899834450803643,124.835352923085,11.4476713826326,0.843633647967155,13.4758154747022,0,-11793.5099260003,0,-11793.5099260003,34.9236865389018,15.4456202523067,15.4456202523067,8998.34463346897,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,2.20402828842854e-10,2.77547237160977e-10,3.37684964999445e-10,4380.69588203204,6,9000,8998.01761527542,8998.34463346897,0.81938894957607,45.61102,0.444192,0.51163,0.998914,13.4160469775934,13.4160469775934,4427.37024086197,97.0679945517984,30.2032611435367,5.17390354831106,0.929246631422091,11863.5065715595,5.17390354831106,8998.34463346897,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.997081610330679,60.5996707494938,123.954269007684,518.670014460014,14.696,0,60.5996707494938,123.954269007684,518.670014460014,14.40208,0,60.5996707494938,261.504553302708,1082.12398984961,144.352435441693,0,61.5967523598245,555.116790248587,2142.51904372436,137.134813669608,0.0164535813148623,61.5967523598245,418.989894720208,1660.4326113789,43.7362666791484,0.0164535813148623,61.5967523598245,418.989894720208,1660.4326113789,43.298904012357,0.0164535813148623
10.515,0,34.4746961927971,10000,0.495342,0.86364,0.997653,61.8424717318062,8998.53957784022,10.0222677819868,0.899853957784022,124.848027650174,11.4467923926483,0.843623152929024,13.4774141514553,0,-11794.3274982204,0,-11794.3274982204,34.950218489436,15.447471343911,15.447471343911,8998.53970327548,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-1.04179309989286e-10,-4.93613177473646e-11,3.15541439069275e-10,4380.01267908227,6,9000,8998.10236612801,8998.53970327548,0.818969882186855,45.61102,0.444192,0.51163,0.998914,13.4158863650631,13.4158863650631,4428.24904375296,97.0872618887487,30.2028995698376,5.17416794141855,0.929270298413058,11860.9341142575,5.17416794141855,8998.53970327548,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.996416241045815,60.6058235267552,123.954269007684,518.670014460014,14.696,0,60.6058235267552,123.954269007684,518.670014460014,14.40208,0,60.6058235267552,261.500123585231,1082.10635000532,144.341502377596,0,61.602239767801,554.890362855636,2141.76160292782,137.124427258716,0.0164409322910353,61.602239767801,418.805108081445,1659.78194194621,43.7310675066436,0.0164409322910353,61.602239767801,418.805108081445,1659.78194194621,43.2937568315771,0.0164409322910353
10.53,0,34.5264262013255,10000,0.495342,0.86364,0.997653,61.8489261763536,8998.72519613317,10.019635588002,0.899872519613317,124.861057933833,11.4437446019198,0.84358804418112,13.4790576749353,0,-11794.2230583003,0,-11794.2230583003,35.0027888641788,15.4493743630857,15.4493743630857,8998.72532157102,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-3.55311906897587e-10,-3.05237865477019e-10,2.79596355582159e-10,4377.97772587318,6,9000,8998.21570751649,8998.72532157102,0.818154143472688,45.61102,0.444192,0.51163,0.998914,13.4155743375987,13.4155743375987,4429.95696789605,97.1247073162593,30.2021971167731,5.17469991721087,0.929316294314052,11854.3260288202,5.17469991721087,8998.72532157102,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.99496128234841,60.6121489034138,123.954269007684,518.670014460014,14.696,0,60.6121489034138,123.954269007684,518.670014460014,14.40208,0,60.6121489034138,261.484551688268,1082.04433991352,144.303593309252,0,61.6071101857622,554.423476041844,2140.19874476603,137.08841364379,0.0164152121373207,61.6071101857622,418.424790858437,1658.44207231272,43.7157876564861,0.0164152121373207,61.6071101857622,418.424790858437,1658.44207231272,43.2786297799213,0.0164152121373207
10.545,0,34.5961539014541,10000,0.495342,0.86364,0.997653,61.8551616036058,8998.89268671192,10.0156245468278,0.899889268671192,124.873646064898,11.43910025801,0.843534854995859,13.4806454292401,0,-11793.3717421276,0,-11793.3717421276,35.0736723972531,15.4512128076978,15.4512128076978,8998.89281215209,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-5.25392653269505e-10,-4.81617102408778e-10,2.34861128896102e-10,4374.95522456749,6,9000,8998.34778036889,8998.89281215209,0.817060784324034,45.61102,0.444192,0.51163,0.998914,13.4151561825071,13.4151561825071,4432.24629545235,97.1748997380974,30.2012557384375,5.17542173780498,0.929377963506904,11844.8044526878,5.17542173780498,8998.89281215209,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.992945651991013,60.6182596424105,123.954269007684,518.670014460014,14.696,0,60.6182596424105,123.954269007684,518.670014460014,14.40208,0,60.6182596424105,261.460761644641,1081.94960276886,144.245825973377,0,61.6112052944016,553.787191295429,2138.06800879604,137.033534674709,0.0163803061626717,61.6112052944016,417.906774494461,1656.61641376602,43.6931418358318,0.0163803061626717,61.6112052944016,417.906774494461,1656.61641376602,43.2562104174734,0.0163803061626717
10.56,0,34.6763393399548,10000,0.495342,0.86364,0.997653,61.8608627093158,8999.03601297429,10.010739223459,0.899903601297429,124.885155504304,11.4334435916111,0.843470241147019,13.4820971270236,0,-11791.9695778918,0,-11791.9695778918,35.1552014056493,15.4528937138432,15.4528937138432,8999.03613841646,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-6.182790038362e-10,-5.81812263401928e-10,1.85948370382111e-10,4371.31509717832,6,9000,8998.48903216841,8999.03613841646,0.815807664127962,45.61102,0.444192,0.51163,0.998914,13.4146767697162,13.4146767697162,4434.87153427952,97.2324568553722,30.2001764496458,5.17625591393897,0.929448706784092,11833.5006430672,5.17625591393897,8999.03613841646,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.990597877387874,60.6238467445572,123.954269007684,518.670014460014,14.696,0,60.6238467445572,123.954269007684,518.670014460014,14.40208,0,60.6238467445572,261.431741800826,1081.83403791935,144.175467155394,0,61.6144446219451,553.052113057542,2135.60550963092,136.966693797624,0.0163400696356638,61.6144446219451,417.308507506879,1654.50712302382,43.6658874881452,0.0163400696356638,61.6144446219451,417.308507506879,1654.50712302382,43.2292286132638,0.0163400696356638
10.575,0,34.7599829782724,10000,0.495342,0.86364,0.997653,61.8658019161757,8999.15174472311,10.0054589806608,0.899915174472311,124.895126816847,11.4273296520087,0.843400514644115,13.4833548192365,0,-11790.2171943323,0,-11790.2171943323,35.2402569412963,15.4543499829055,15.4543499829055,8999.15187016689,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-6.45155616546966e-10,-6.16497967413615e-10,1.36827635693859e-10,4367.40724906949,6,9000,8998.63082159142,8999.15187016689,0.814503809409102,45.61102,0.444192,0.51163,0.998914,13.4141776870904,13.4141776870904,4437.60503960851,97.2923876643959,30.1990528765944,5.1771298926651,0.92952239769469,11821.476305445,5.1771298926651,8999.15187016689,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.988130511557786,60.6286871833516,123.954269007684,518.670014460014,14.696,0,60.6286871833516,123.954269007684,518.670014460014,14.40208,0,60.6286871833516,261.400337301364,1081.70897487093,144.099420676195,0,61.6168176949094,552.283645368178,2133.03017356824,136.894449642386,0.0162980687437534,61.6168176949094,416.683195173683,1652.30161040904,43.6366349285998,0.0162980687437534,61.6168176949094,416.683195173683,1652.30161040904,43.2002685793138,0.0162980687437534
10.59,0,34.8410017415255,10000,0.495342,0.86364,0.997653,61.869839984089,8999.23885120727,10.0002097851314,0.899923885120727,124.903278903217,11.4212516617241,0.843331275688047,13.4843830505253,0,-11788.3056078982,0,-11788.3056078982,35.3226513105037,15.45554056149,15.45554056149,8999.23897665227,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-6.20529137134969e-10,-5.99593524875654e-10,9.07009516374325e-11,4363.54127186096,6,9000,8998.76585784286,8999.23897665227,0.813243564046167,45.61102,0.444192,0.51163,0.998914,13.413695016374,13.413695016374,4440.24917929041,97.3503591739542,30.1979662497676,5.17797990019958,0.929593709286215,11809.6628501293,5.17797990019958,8999.23897665227,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.985728293275209,60.6326445030461,123.954269007684,518.670014460014,14.696,0,60.6326445030461,123.954269007684,518.670014460014,14.40208,0,60.6326445030461,261.369083463025,1081.58450988861,144.023821342245,0,61.6183727963213,551.538409336153,2130.53176259343,136.822630275133,0.016257385792,61.6183727963213,416.076886399052,1650.16229354389,43.6076965495234,0.016257385792,61.6183727963213,416.076886399052,1650.16229354389,43.1716195840282,0.016257385792
10.605,0,34.9144893785369,10000,0.495342,0.86364,0.997653,61.8729205405836,8999.29836461661,9.99534410915005,0.899929836461661,124.909497957961,11.4156177448359,0.843267151580145,13.4851674664875,0,-11786.4047597667,0,-11786.4047597667,35.3973930650576,15.4564488287799,15.4564488287799,8999.29849006245,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-5.5888759781277e-10,-5.45245384243737e-10,4.99633695927744e-11,4359.97209260697,6,9000,8998.8884724963,8999.29849006245,0.81210263659818,45.61102,0.444192,0.51163,0.998914,13.4132578001364,13.4132578001364,4442.64475647057,97.4028810684473,30.1969819525114,5.17875380257828,0.929658342818675,11798.8197560013,5.17875380257828,8999.29849006245,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.983540231083501,60.6356634584346,123.954269007684,518.670014460014,14.696,0,60.6356634584346,123.954269007684,518.670014460014,14.40208,0,60.6356634584346,261.34008494572,1081.46902476529,143.953745487508,0,61.6192036895181,550.861868678751,2128.2628665131,136.756058213132,0.0162204909616881,61.6192036895181,415.5265452672,1648.21974962902,43.5809791343555,0.0162204909616881,61.6192036895181,415.5265452672,1648.21974962902,43.145169343012,0.0162204909616881
10.62,0,34.9768595737688,10000,0.495342,0.86364,0.997653,61.8750599291442,8999.33295961997,9.99112905078301,0.899933295961997,124.913816975222,11.410737171487,0.843211643456194,13.4857122287094,0,-11784.6552330759,0,-11784.6552330759,35.4608328203159,15.4570796034336,15.4570796034336,8999.33308506629,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-4.73263849605969e-10,-4.66111981677037e-10,1.62249333912196e-11,4356.8916317512,6,9000,8998.99473367379,8999.33308506629,0.811136023581851,45.61102,0.444192,0.51163,0.998914,13.4128872072769,13.4128872072769,4444.67563076794,97.4474070250552,30.1961476423006,5.17941287941799,0.929713155663535,11789.5117210128,5.17941287941799,8999.33308506629,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.981675487043253,60.6377600661854,123.954269007684,518.670014460014,14.696,0,60.6377600661854,123.954269007684,518.670014460014,14.40208,0,60.6377600661854,261.31494240668,1081.36889454775,143.893039879701,0,61.6194355532287,550.287120232884,2126.33475452848,136.698387885716,0.0161891779309092,61.6194355532287,415.059071082156,1646.56917170124,43.5579202536352,0.0161891779309092,61.6194355532287,415.059071082156,1646.56917170124,43.1223410510988,0.0161891779309092
10.635,0,35.0258777722015,10000,0.495342,0.86364,0.997653,61.8763338468774,8999.34649241269,9.98774222746262,0.899934649241269,124.916388772754,11.4068156031015,0.843167074560741,13.4860366122562,0,-11783.1633059475,0,-11783.1633059475,35.5106959005351,15.4574552038537,15.4574552038537,8999.34661785919,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-3.74429911628985e-10,-3.7268857592184e-10,-9.63147906704077e-12,4354.42612279678,6,9000,8999.08242166655,8999.34661785919,0.810377670157112,45.61102,0.444192,0.51163,0.998914,13.4125963598783,13.4125963598783,4446.26972288103,97.4823567392493,30.1954928609182,5.17993247205334,0.929756192092926,11782.1030293479,5.17993247205334,8999.34661785919,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.980202693406478,60.6390085097092,123.954269007684,518.670014460014,14.696,0,60.6390085097092,123.954269007684,518.670014460014,14.40208,0,60.6390085097092,261.294725023825,1081.28837787828,143.844262579295,0,61.6192112031157,549.834734191286,2124.81673634927,136.65204945033,0.0161645567349528,61.6192112031157,414.691172166548,1645.26982834835,43.5394667305775,0.0161645567349528,61.6192112031157,414.691172166548,1645.26982834835,43.1040720632717,0.0161645567349528
10.65,0,35.0605947567059,10000,0.495342,0.86364,0.997653,61.8768622102218,8999.34353791511,9.98527451789706,0.899934353791511,124.917455438698,11.4039582672144,0.843134627771428,13.4861711519616,0,-11781.9992206773,0,-11781.9992206773,35.5460150222933,15.4576109860145,15.4576109860145,8999.34366336157,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,67,111,109,112,114,101,115,115,111,114,0,0,0,-2.70969242622854e-10,-2.73332852579328e-10,-2.73695695459432e-11,4352.6384014511,6,9000,8999.15089141232,8999.34366336157,0.809841630184684,45.61102,0.444192,0.51163,0.998914,13.4123907423353,13.4123907423353,4447.39682037249,97.5070678176565,30.1950299555178,5.18030155626362,0.929786627190657,11776.7666244307,5.18030155626362,8999.34366336157,71,97,115,84,117,114,98,105,110,101,95,68,121,110,95,84,101,109,112,108,97,116,101,95,71,80,84,47,73,116,101,114,97,116,105,118,101,83,111,108,118,101,114,32,97,110,100,32,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,73,110,110,101,114,76,111,111,112,80,108,97,110,116,47,69,110,103,105,110,101,47,84,117,114,98,105,110,101,0,0,0.979152160732115,60.6395263075059,123.954269007684,518.670014460014,14.696,0,60.6395263075059,123.954269007684,518.670014460014,14.40208,0,60.6395263075059,261.279984223283,1081.22967144887,143.808722428715,0,61.618678468238,549.513476694535,2123.73849975902,136.618286307279,0.0161470944836671,61.618678468238,414.429956642933,1644.3470701532,43.5260904940844,0.0161470944836671,61.618678468238,414.429956642933,1644.3470701532,43.0908295891436,0.0161470944836671
